,Job Title,Skills
212,"Assistant / Vice President, Cybersecurity Strategy & Technology","Supply Chain Security,Cloud Security,Planning,Intellectual Curiosity,Interpersonal Communications,Water Wells,Cyber Resilience,Communications,Cyber Security Strategy,Leadership,Resilience,IT Security Architecture,Resource Planning,NIST Cybersecurity Framework (CSF),Design Elements And Principles,Enterprise Architecture,Network Infrastructure,Problem Solving,Cyber Security,Certified Information Systems Security Professional,Incident Response Management,Data Governance,Presentations,Policy Development,Continuous Monitoring,Risk Management,Cyber Incident Response,Data Analysis,Certified Information Security Manager,Assertiveness,Governance,Systems Development Life Cycle"
213,Information Security (Identity and Access Management),"Ping (Networking Utility),IdentityIQ,User Profile,Privileged Access Management,Security Systems,SQL (Programming Language),CyberArk,User Provisioning,Identity And Access Management,Okta,Operating Systems,Computer Science,Microsoft Office,Vulnerability"
214,"Cybersecurity Perimeter Response Team Lead, Vice President","Database Servers,Business Objectives,Denial-Of-Service (DoS) Attacks,Distributed Denial-Of-Service (DDoS) Attacks,Cyber Operations,Data Validation,Network Administration,Pattern Recognition,Application Development,Incident Response,Risk Control,Security Policies,Technical Management,Regular Expressions,TCP/IP,Splunk,Python (Programming Language),Resource Utilization,Network Routing,Application Firewall,Application Programming Interface (API),Network Infrastructure,Production Management,Operational Risk,Java (Programming Language),Business Software,Security Information And Event Management (SIEM),Cyber Security,Operations Management,Microservices,Scripting,Network Performance Management,Authentications,Web Servers,Risk Analysis,Progress Reporting,Security Systems,Risk Mitigation,Server Response,Financial Services,Institutional Investing,Relationship Building,Operating Systems,Vulnerability,Management,Governance,Operations,Web Applications,Mental Health,Troubleshooting (Problem Solving)"
215,Senior Cybersecurity System Engineer,"RSA (Cryptosystem),Certified Information System Auditor (CISA),Digital Transformation,Electronic Engineering,Planning,Incident Response,Cyber Security,CompTIA Security+,Encryption,Cyber Threat Hunting,Application Firewall,Certified In Risk And Information Systems Control,Network Security,Machine Learning,Vulnerability Assessments,Penetration Testing,Cloud Security,Project Management,Cyber Security Assessment,Cyber Security Systems,Digital Security,Security Information And Event Management (SIEM),Report Writing,Certified Information Systems Security Professional,Cyber Security Management,Cyber Risk,Research And Development,Training And Development,Computer Forensics,Vulnerability,Endpoint Detection And Response,Computer Science,Programming Tools,Information Technology,Certified Information Security Manager,Certified Cloud Security Professional (CCSP),Operations,Management,System Administration,Prioritization,Communications,Troubleshooting (Problem Solving)"
216,Analyst Agency Participation,"Customer Service,Sidra Intersection,Business Support Systems,Operational Excellence,Invoicing,English Language,Key Performance Indicators (KPIs),Payment Card Industry (PCI) Data Security Standards,TeleCommunications Relay Services,Risk Management,Business Process Outsourcing,Selling Techniques,Settlement,Remittance,Collections,Transmission,Communications,Management,Business Administration,Suspension (Vehicle)"
217,"Lead Security Engineer, Security Information Event Management","Business Objectives,Systems Engineering,Planning,Cyber Security,Event Management,Software Development Life Cycle,User Requirements Documents,Splunk,Agile Methodology,Parsing,Security Information And Event Management (SIEM),Technology Solutions,Cyber Engineering,Resilience,Financial Services,Software Security,Institutional Investing,Relationship Building,CI/CD,Computer Science,Communications,Vulnerability,Data Management,Problem Solving,Leadership,Mental Health,Troubleshooting (Problem Solving),Auditing"
218,Presales Engineer ( Cybersecurity Projects ),"Sales Strategy,Presentations,Technology Solutions,Rapport Building,Incident Response,Endpoint Security,Expectation Management,Network Security,Collaboration,Security Information And Event Management (SIEM),Cyber Security,Consulting,Threat Detection,Architectural Models,Communications,Sales,Leadership,Landscaping"
219,Head (Information & Cyber Security),"GIAC Certifications,Certified Information System Auditor (CISA),Vulnerability Scanning,Incident Response,Security Awareness,Cyber Security,Project Management,Encryption,Risk Analysis,Cloud Security,Intrusion Detection Systems,Certified Information Systems Security Professional,Access Controls,Firewall,Information Privacy,ISO/IEC Standards,Security Policies,Computer Science,Vulnerability,Certified Information Security Manager,Software Development,Management,Internet Of Things (IoT),Communications,Operations,Leadership,Auditing,Data Classification"
220,"Senior Associate / Associate, Software Developer (DevSecOps), Information Security Services, Technology and Operations","Application Programming Interface (API),Quality Control,Private Cloud,Communications,Python (Programming Language),Resilience,Application Security,Front End Design,Secure Coding,CI/CD,Computer Science,Operations,Web Applications,Innovation"
221,APAC MSGC - Solutions Architect - Cybersecurity Managed Services - Australia,"Qualys,RSA (Cryptosystem),Capital Markets,Tanium (Endpoint Management Software),ServiceNow,Coaching,Vulnerability Management,Sherwood Applied Business Security Architecture,Self-Motivation,Cyber Threat Intelligence,Value Propositions,Cyber Security,People Management,Business Valuation,Sales Prospecting,Contract Management,Scrum (Software Development),Splunk,Presentations,Managed Services,Nearshoring,Third Party Risk Management,Product Management,Strong Work Ethic,Resilience,Cloud Security,Problem Solving,Business Requirements,Data Loss Prevention,Claroty,Reconciliation,Business Case,Microsoft Security Essentials,Consulting,Information Technology Infrastructure Library,Verbal Communication Skills,CyberX,Threat Detection,Information Privacy,Relationship Building,Microsoft Office,IT Security Architecture,Cyber Risk,Identity And Access Management,Professional Responsibility,Micro Focus,Service Level Management,Vulnerability,Communications,Presales,English Language,Innovation,Sales,Leadership,Team Leadership,Automation,OneTrust (Software),Supply Chain,Project Management Institute (PMI) Methodology"
222,"Senior Engineer, Network & Security","Infrastructure Security,Planning,Microsoft Azure,Cyber Security,Multiprotocol Label Switching,Software Defined Networking (SDN),Enterprise Architecture,Network Security,Business Requirements,Hybrid Cloud Computing,Software Engineering,Scalability,Network Performance Management,Wireless Security,Cisco Certified Network Professional,Firewall,Authentications,Network Security Design,Network Infrastructure,Training And Development,Local Area Networks,Wide Area Networks,Computer Science,Information Technology,Data Centers,Amazon Web Services,Data Transmissions,Management,Advising,Innovation,Coordinating,Regulatory Compliance,Customer Service"
223,"Assistant Manager, Cybersecurity Specialist (Operations Technology)","Cyber Threat Intelligence,Security Awareness,Cyber Security,Interpersonal Communications,Communications,Resilience,Freight Forwarding,Verbal Communication Skills,Supply Chain,Industrial Control Systems,Systems Architecture,Systems Design,Cyber Risk,Continuous Monitoring,Security Policies,Computer Science,Cyber Incident Response,English Language,Management,Operations,Innovation,Investigation,Vulnerability,Auditing,Leadership,Food Services,Internet Of Things (IoT),Supervisory Control And Data Acquisition (SCADA)"
224,Infra/Security Solution Engineer (DSC/TE),"Cisco Certified Network Associate,Hardening,Network Security,Network Infrastructure,Security Requirements Analysis,Scalability,Scripting,Verbal Communication Skills,Computer Engineering,Electrical Engineering,Electronics"
225,"Senior Engineer, Cybersecurity","Business Objectives,Cyber Operations,Vulnerability Management,Incident Response,GIAC Certifications,GIAC Security Essentials Certification (GSEC),Cyber Threat Hunting,GIAC Certified Incident Handler,Cyber Security Policies,Problem Solving,Critical Thinking,Writing,Cyber Security,Certified Information Systems Security Professional,Cyber Threat Intelligence,GIAC Certified Intrusion Analyst,Risk Management,Endpoint Detection And Response,Computer Science,Auditing,Management"
226,Assistant Manager (Cybersecurity Architecture),"Certified Information System Auditor (CISA),Data Infrastructure,Written English,Relationship Building,Cisco Certified Network Associate,Cyber Security,Security Policies,Cantonese Chinese,Network Automation,Professionalism,Reference Architecture,Microsoft Certified Professional,Enterprise Security,Cloud Security,Problem Solving,Accountability,Application Security,Certified Information Systems Security Professional,Dairy Farming,Organizational Architecture,Cisco Certified Network Professional,Business Strategies,Authentications,Control Objectives For Information And Related Technology (COBIT),IT Security Architecture,Technology Assessment,Design Reviews,Architectural Design,Risk Management,Authorization (Computing),Governance,Certified Information Security Manager,Management,Operations,Mandarin Chinese,Communications,Negotiation,Auditing"
227,Senior/Cybersecurity Engineer (Application Security),"Certified Information System Auditor (CISA),Digital Transformation,Electronic Engineering,Smart Systems,Planning,Application Development,Data Science,Threat Modeling,Technical Management,Waterfall Methodology,Communications,Time Management,Secure Application Development,Penetration Testing,Problem Solving,Cyber Engineering,Multitasking,Verbal Communication Skills,Learning Development,Certified Information Systems Security Professional,Application Security,Cyber Security,Delivery Pipelines,DevOps,Application Security Testing,Artificial Intelligence,CI/CD,Information Technology,Vulnerability,Innovation,Agile Methodology,Troubleshooting (Problem Solving),Auditing,Negotiation,Research"
228,Senior Cybersecurity Engineer (Cloud Security),"Digital Transformation,DevSecOps,Smart Systems,Self-Motivation,Application Development,Data Science,Splunk,Risk Analysis,Time Management,Bitbucket,JIRA,Penetration Testing,Teamwork,Change Requests,Learning Development,Observability,Cyber Security,DevOps,Artificial Intelligence,Code Review,Data Sharing,Sonatype,Amazon Web Services,Agile Methodology,Automation,Innovation"
