,Job Title,Skills
430,Software Engineer (Kubernetes Edge Platform) - Infrastructure Engineering,"Proxy Servers,Curiosity,Microservices,Istio,Application Development,Software Engineering,Docker (Software),Kubernetes,Scheduling,API Design,Content Delivery Networks,Compassion,Python (Programming Language),Application Programming Interface (API),Cloud-Native Computing Foundation (CNCF) Standards,Edge Computing,Content Creation,gRPC,Machinery,Computer Engineering,TikTok,JavaScript (Programming Language),CI/CD,Computer Science,Prometheus (Software),Electrical Engineering,Go (Programming Language),C (Programming Language),Platform As A Service (PaaS),Management,Operations,Creativity,Automation"
431,Senior DevOps Engineer,"Azure DevOps,Nginx,Ubuntu (Operating System),Performance Tuning,Waterfall Methodology,Red Hat Enterprise Linux,Teamwork,Containerization,DevOps,Computer Engineering,CI/CD,Computer Science,Cloud Computing,Agile Methodology"
432,DevOps Engineer,"Systems Engineering,DevOps,Public Cloud,Curiosity"
433,"Site Reliability Engineer, TikTok Video Infrastructure","MySQL,System Administration,Courage,Cloud Services,Operating Systems,Collaboration,Linux,Algorithms,Python (Programming Language),Emergency Response,MongoDB,Cloud Technologies,Redis,SQL (Programming Language),Microservices,Amazon Web Services,Live Streaming,Systems Design,Database Systems,TikTok,Build Tools,Computer Science,Video Processing,Go (Programming Language),Creativity,Automation,Reliability,Troubleshooting (Problem Solving),Data Streaming,IT Capacity Management"
434,Data Loss Prevention Engineer,"Digital Guardian,Infrastructure Security,Presentations,User Settings,Zoom Rooms,Business Acumen,Unix,Resilience,Security Controls,Network Security,Architectural Design,Data Loss Prevention,Security Systems,Cloud Access Security Broker Tools (CASBs),Writing,FedRAMP,Performance Metric,Statement On Standards For Attestation Engagements (SSAE),Google Workspace,Data Integrity,Proxy Servers,Okta,Leadership,Innovation,Management,Sarbanes-Oxley Act (SOX) Compliance,Zoom (Video Conferencing Tool),Troubleshooting (Problem Solving),Automation,Auditing,OneTrust (Software)"
435,DevOps Engineer / Specialist ( Azure ),"Application Lifecycle Management,Microsoft Azure,Azure Service Bus,Finance,Continuous Integration,Integration Testing,Development Environment,DevOps,Process Improvement,Integration Platforms,Financial Services,Continuous Deployment,CI/CD,Workflow Management"
436,Data Engineer/ Senior Engineer,"Data Infrastructure,Apache Hadoop,Analytic Applications,Data Modeling,Data Pipelines,Parsing,Process Improvement,Operational Efficiency,Customer Acquisition Management,Data Engineering,Functional Specification,Operational Excellence,IBM Certified,Business Process,Data Quality,Data Science,Advocacy,Applied Mathematics,Java (Programming Language),SQL (Programming Language),Data Wrangling,Data Migration,Scalability,Project Implementation,Business Metrics,Extract Transform Load (ETL),Data Processing Systems,Computer Science,Data Mining,Big Data,Software Development,Data Warehousing,Operations,Cloud Computing,Communications,Problem Solving,Automation,Dataflow"
437,"Software Engineer (Kubernetes Edge Platform), Infrastructure Engineering","Proxy Servers,Curiosity,Microservices,Application Development,Software Engineering,Docker (Software),Kubernetes,Scheduling,API Design,Content Delivery Networks,Compassion,Python (Programming Language),Cloud-Native Computing Foundation (CNCF) Standards,Edge Computing,Content Creation,gRPC,Machinery,Computer Engineering,TikTok,JavaScript (Programming Language),CI/CD,Computer Science,Electrical Engineering,Go (Programming Language),C (Programming Language),Creativity,Platform As A Service (PaaS),Management,Operations,Automation"
438,Security Engineer - Cloud (Cluster Office),"Healthcare Industry Knowledge,Vulnerability Management,Vulnerability Assessments,Security Testing,Analytical Skills,Cyber Security,Certified Ethical Hacker,Security Controls,NIST Cybersecurity Framework (CSF),Risk Mitigation,Certified Information Systems Security Professional,Risk Register,Risk Analysis,System Operator Certification,Vulnerability,Patch Management,Computer Science,Vulnerability Scanning,Prioritization,Management,Communications"
439,"Senior Software Engineer (.Net, Cloud Migration)","Cloud Infrastructure,Database Virtualization,Microsoft Azure,Kubernetes,Resourcefulness,Linux,Professionalism,Post-Production,Emerging Technologies,Virtualization,Presentations,Ability To Meet Deadlines,Enterprise Application Integration,Cloud Operations,Project Management,Verbal Communication Skills,Operations Support Systems,Web Services,SQL (Programming Language),TOGAF Certification,Information Technology Infrastructure Library,Cloud Migration,Web Servers,Technical Analysis,DevOps,Training And Development,Microsoft Azure Certification,PostgreSQL,Architectural Design,Teamwork,Computer Science,Information Technology,Agile Methodology,Telecommunications,Economics,Project Management Professional Certification,Service-Oriented Architecture,Troubleshooting (Problem Solving)"
440,System Engineer (Cluster Infra Services),"Communications,Systems Engineering,System Administration,User Requirements Documents,Backup Devices,Scalability,Computer Science,Research,Automation,Auditing"
441,Lead Cloud Security Engineer,"Microsoft Azure,Microservices,Cloud-Native Computing,Operations Support Systems,Cloud Services,Threat Modeling,Event Management,Development Testing,Communications,Python (Programming Language),Machine-Generated Data,Advocacy,Machine Learning,Cloud Security,Security Requirements Analysis,Cloudflare,Scalability,Node.js (Javascript Library),Amazon Web Services,Cloud Development,DevOps,CI/CD,Grafana,Internet Of Things (IoT),Vulnerability,Governance,Data Analysis,Software Development,Agile Methodology,Mitigation,Advising,Innovation,Tooling"
442,Cloud Engineer,"API Management,Planning,Microsoft Azure,Microservices,Cloud Computing Architecture,Virtual Private Networks (VPN),Cloud Management Platforms,Kubernetes,Alibaba Cloud,Service Development,Encryption,Application Programming Interface (API),Azure Logic Apps,Network Security,RESTful API,AWS SageMaker,Authentications,DevOps,Integrated Architecture Framework,Public Cloud,CI/CD,Computer Science,Data Security,Software As A Service (SaaS),Platform As A Service (PaaS),Network Routing,Information Technology,Amazon Web Services,Accounting,Management,Automation"
443,Cloud Security Expert/ Senior Engineer,"Operating Systems,Data Loss Prevention,Vulnerability Management,Cloud Security,Cryptography,Border Control,Cyber Security,TCP/IP,Python (Programming Language),Protocol Stack,Emergency Response,Vulnerability Discovery,Security Technology,Cloud Computing Architecture,Security Requirements Analysis,Project Management,Java (Programming Language),Risk Analysis,Threat Modeling,Research And Development,Systems Design,Vulnerability,Data Security,Governance,Management,Big Data,Research,New Product Development,Scripting"
444,Azure Infrastructure Engineer,"Digital Transformation,Smart Systems,Microsoft Azure,Planning,Application Development,Data Science,Technical Design,Influencing Skills,Communications,Python (Programming Language),Wide Area Networks,Time Management,Bitbucket,Information Technology Infrastructure Library,Document Management,JIRA,Verbal Communication Skills,Hybrid Cloud Computing,Cloud Technologies,Learning Development,Azure Active Directory,Cyber Security,Technology Solutions,Facebook Graph API,Yammer (Social Networking Tool),Visual Workplaces,Scripting,Security Devices,OAuth,Authentication Protocols,Artificial Intelligence,Identity And Access Management,Microsoft Certified: Azure Solutions Architect Expert,Windows PowerShell,Microsoft Certified Professional,Security Assertion Markup Language (SAML),Software As A Service (SaaS),Data Centers,Agile Methodology,Management,Information And Communications Technology,Innovation,Automation,Atlassian Confluence"
445,Cloud Engineer - IT Systems & Operation [ITE Headquarters],"Cloud Infrastructure,Vendor Management,Microsoft Azure,Cloud Engineering,Event Management,Protocol Independent Multicast,Communications,Security Information And Event Management (SIEM),Cyber Security,Identity And Access Management,IT Security Architecture,Patch Management,Cloud Administration,Data Security,Amazon Web Services,Information Systems"
446,DevOps Engineer,"Debugging,Software Design,Microsoft Word,Application Programming Interface (API),Microservices,Shell Script,Docker (Software),Kubernetes,Linux,Hypervisor,Kernel-Based Virtual Machine,Development Testing,Virtualization,Terraform,Command-Line Interface,RESTful API,Java (Programming Language),Cloud Technologies,Web Services,Cyber Security,Containerization,Bootstrapping,DevOps,Systems Design,Provisioning Tools,Configuration Management,Software Engineering,Computing Platforms,CI/CD,Software Development,Packaging And Labeling,Automation,Agile Methodology,Team Building,Operating Systems,R (Programming Language)"
447,Backend Software Engineer (Stream Computing) - Cloud Infrastructure,"Curiosity,Apache Hadoop,Apache Kafka,Algorithms,Compassion,Apache Flink,Scalability,MapReduce,TikTok,Apache Yarn,Computer Science,Research Experiences,Apache Spark,Creativity,Research"
448,Software Engineer (DevSecOps Platform Engineering),"Cloud Operations,Analytic Applications,DevSecOps,Mobile Application Development,API Gateway,Templating,Operational Efficiency,Application Development,Gradle,Swift (Programming Language),Agile Methodology,AWS CloudFormation,Devtools,Resourcefulness,RESTful API,YAML,Algorithms,Change Management,Python (Programming Language),Apache Maven,Continuous Integration,Enterprise Architecture,Ansible,Java (Programming Language),Writing,Product Family Engineering,Software Engineering,Front End Design,Ruby (Programming Language),Data Structures,DevOps,Training And Development,JSON,Build Tools,Computer Science,Systems Development Life Cycle,Team Building,Go (Programming Language),Automation,Management,Puppet (Configuration Management Tool)"
449,Site Reliability Engineer (Machine Learning Systems) - TikTok Infrastructure,"Performance Analysis,Planning,Courage,Systems Engineering,Resource Management,Kubernetes,Linux,Communications,Machine Learning,Business Logic,Technical Documentation,Computer Engineering,TikTok,Computer Science,Disaster Recovery,Creativity,Governance,Workflow Management"
450,"Backend Software Engineer (Service Stability), Cloud Infrastructure","Curiosity,Failover,Cloud Infrastructure,Incident Response,Kubernetes,Communications,Compassion,Problem Solving,Software Engineering,Microservices,Chaos Engineering,Incident Management,Research And Development,Middleware,Concurrent Computing,TikTok,Teamwork,Computer Science,Platform As A Service (PaaS),Creativity"
451,DevOps Engineer,"Continuous Integration,Cloud Technologies,CI/CD,Programming Tools"
452,Junior DevOps Engineer/SRE Engineer,"Firewall,Site Reliability Engineering,Nginx,Zabbix,Business Systems,Microsoft Azure,Virtual Private Networks (VPN),Linux,Version Control,Node.js (Javascript Library),Dynamic Host Configuration Protocol (DHCP),Architectural Design,CI/CD,Penetration Testing,Gitlab,Google Cloud Platform (GCP),Balancing (Ledger/Billing),Management,Automation"
453,Senior Site Reliability Engineer,"Infrastructure Architecture,System Recovery,Planning,Dependency Analysis,Collaborative Software,Apache Kafka,Unix,Docker (Software),Git (Version Control System),Kubernetes,TCP/IP,Algorithmic Trading,Communications,Java Message Service (JMS),Python (Programming Language),Resilience,Apache Tomcat,JIRA,Web Services,Jenkins,Node.js (Javascript Library),Java (Programming Language),Scripting,Unix Shell,DevOps,HyperText Markup Language (HTML),Spring Framework,Teamcity,Release Management,Operating Systems,Mobile Banking,Agile Methodology,Systems Development Life Cycle,Prometheus (Software),Management,Operations,Innovation,Atlassian Confluence"
454,Senior DevOps Engineer,"Github,Docker (Software),Kubernetes,Financial Technology (FinTech),Development Testing,Python (Programming Language),Terraform,JIRA,Scrum (Software Development),Jenkins,DevOps,Solution Architecture,CI/CD,Computer Science,Curiosity,Amazon Web Services,Technology Ecosystems,Agile Methodology,Innovation,Troubleshooting (Problem Solving),Problem Solving"
455,"Backend Software Engineer (DevOps Platform), Engineering Productivity","Curiosity,MySQL,Linux Commands,Go (Programming Language),Product Management,English Language,Compassion,Relational Databases,Problem Solving,Software Engineering,SQL (Programming Language),DevOps,Systems Design,Public Cloud,Product Requirements,TikTok,Computer Science,Creativity,Platform As A Service (PaaS),Communications,Troubleshooting (Problem Solving)"
456,OLAP Data Engineer - Data Infra,"Data Infrastructure,Data Storage,Data Reporting,Oil Platforms,Performance Tuning,Data Mining,Data Processing,Data Science,Apache Kafka,Data Engineering,Scheduling,Algorithms,Schema Markup,Apache Spark,Dashboard,Online Analytical Processing,Calculations,Data Quality,Data Analysis,Machine Learning,Problem Solving,Java (Programming Language),Dynamic Data,Data Modeling,Systems Architecture,Natural Language Processing,Apache Druid,Hadoop Distributed File System (HDFS),Data Visualization,Computer Science,Big Data,Business Intelligence,Apache Yarn,Information Technology,Application Data,Data Collection,Troubleshooting (Problem Solving),Research,Communications"
